,Unnamed: 0,Artist Name,Track Name,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
4491,4491,Limp Bizkit,Counterfeit,47.0,0.462,0.943,1.0,-5.343,1,0.245,0.0364,0.00148,0.0871,0.218,95.483,308093.0,4,8
17054,17054,Ashe,Till Forever Falls Apart,80.0,0.509,0.498,2.0,-6.94,1,0.0315,0.413,0.1775619253660327,0.0674,0.283,99.729,222861.0,4,9
13453,13453,Prong,"Snap Your Fingers, Snap Your Neck",55.0,0.668,0.788,5.0,-6.752,1,0.0424,7.48e-05,0.108,0.0792,0.692,137.38,251533.0,4,8
15642,15642,PVRIS,Thank You (feat. RAYE),53.0,0.498,0.748,4.0,-5.766,0,0.256,0.145,0.1775619253660327,0.0582,0.358,99.832,211418.0,4,10
5194,5194,Saweetie,Tap In,77.0,0.954,0.696,10.0,-7.117,0,0.204,0.00576,0.000498,0.0754,0.432,100.036,139413.0,4,5
7844,7844,Coldplay,Princess of China,67.0,0.42,0.69,9.0,-6.221,0,0.0347,0.00385,0.015,0.287,0.237,85.014,239216.0,4,10
2546,2546,Million Miles,Ice Cream & Cigarettes,49.0,0.743,0.448,7.0,-7.173,1,0.0317,0.816,5.07e-06,0.319,0.562,90.062,172240.0,4,2
14764,14764,Bruce Springsteen,The Power Of Prayer,55.0,0.526,0.786,11.0,-7.291,1,0.0301,0.00237,3.24e-05,0.266,0.764,113.09,216773.0,4,10
3753,3753,Marcus King,Say You Will,41.0,0.437,0.82,11.0,-5.854,0,0.0341,0.079,4.05e-05,0.633,0.634,107.088,234547.0,4,2
1281,1281,luxury elite,Strut (Áå´ „Ç∑ Corp. Remix),38.0,0.582,0.94,1.0,-7.675,1,0.0389,0.0406,0.923,0.696,0.671,92.946,145087.0,4,6
16927,16927,Money Man,24 (feat. Lil Baby),75.0,0.868,0.638,2.0,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,182857.0,4,5
11725,11725,Brigitte Bardot,Bonnie And Clyde,26.0,0.471,0.632,2.0,-11.844,0,0.0568,0.0896,0.1775619253660327,0.261,0.582,97.239,253573.0,4,6
5342,5342,Sweet,Ballroom Blitz,57.0,0.626,0.879,6.0,-6.6,0,0.0777,0.0228,0.000193,0.0471,0.878,108.434,240629.0,4,10
2598,2598,Stephen Malkmus & The Jicks,Chartjunk,29.0,0.361,0.795,3.0,-7.563,1,0.0347,0.0348,0.0858,0.114,0.556,143.445,228667.0,4,1
6921,6921,Max Ellion,Sleeping In Seattle,44.0,0.0828,0.0598,9.0,-20.795,1,0.041,0.982,0.774,0.0973,0.038,65.84,2.921,3,7
10253,10253,mazie,i think i wanna be alone,50.0,0.721,0.322,8.0,-7.243,1,0.0378,0.729,1.55e-06,0.223,0.781,75.968,102954.0,4,6
12908,12908,CKY,Disengage the Simulator,43.0,0.324,0.846,4.0,-8.883,1,0.0596,0.000187,9.11e-05,0.093,0.558,151.256,183653.0,4,8
16247,16247,Alice Cooper,School's Out,68.0,0.294,0.745,5.0,-9.138,1,0.0461,0.05,0.125,0.676,0.347,134.364,210107.0,4,8
7092,7092,Mohammed Rafi,Taiyabali Pyar Ka Dushman - Amar Akbar Anthony / Soundtrack Version,22.0,0.412,0.883,9.0,-7.931,1,0.213,0.677,0.1775619253660327,0.859,0.572,105.83,4.683116667,4,3
9256,9256,Softspoken,The Road,37.0,0.417,0.932,5.0,-4.096,0,0.0579,0.000221,9.12e-05,0.412,0.184,79.998,226600.0,4,10
15538,15538,Chris Cornell,Showdown,40.0,0.647,0.872,4.0,-6.337,0,0.0388,0.0702,2.38e-05,0.342,0.694,104.982,203410.0,4,10
11881,11881,Duffy,Mercy,68.0,0.793,0.859,5.952446502315104,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.911,219920.0,4,9
6199,6199,Hatebreed,I Will Be Heard,54.0,0.585,0.907,1.0,-4.787,1,0.102,7.21e-05,0.1775619253660327,0.0682,0.573,92.634,178667.0,4,8
14194,14194,Joy Division,Love Will Tear Us Apart - 2010 Remaster,60.0,0.525,0.902,2.0,-8.662,1,0.0368,0.000989,0.691,0.137,0.907,146.83,204621.0,4,1
1398,1398,Climax Blues Band,"Hey Baby, Everything's Gonna Be Alright, Yeh Yeh Yeh",31.0,0.462,0.877,7.0,-9.245,0,0.0459,0.147,0.857,0.362,0.852,133.131,266120.0,4,2
10625,10625,Dinosaur Pile-Up,11:11 - Radio Edit,40.0,0.314,0.756,6.0,-5.875,1,0.0632,0.00025,0.28,0.288,0.926,94.835,198205.0,4,10
12500,12500,Lissie,Dreams - Piano Version,39.0,0.562,0.187,5.952446502315104,-9.156,1,0.0313,0.921,0.1775619253660327,0.0813,0.199,117.594,4.58321667,4,0
1856,1856,Crumb,Ghostride,63.0,0.665,0.35,2.0,-9.426,1,0.028,0.508,0.83,0.109,0.467,87.061,126120.0,4,6
11558,11558,Henrik Freischlader,Openness,37.0,0.454,0.891,2.0,-5.101,1,0.0621,0.00229,0.0135,0.468,0.752,169.869,266466.0,4,2
15389,15389,"Enrico Pieranunzi, Thomas Fonnesbæk, Ulysses Owens Jr.",You Know,39.0,0.427,0.0348,1.0,-27.214,1,0.0411,0.987,0.922,0.0821,0.0703,116.824,6.588,4,7
16443,16443,Arik Einstein,◊§◊©◊ï◊ò ◊ê◊ï◊û◊® ◊ú◊ö,21.0,0.677,0.57,5.952446502315104,-8.179,1,0.0485,0.835,4.82e-06,0.105,0.61,77.008,189333.0,4,10
2715,2715,Lianne La Havas,Weird Fishes,55.0,0.396,0.415,7.0,-10.106,1,0.0599,0.0362,0.02,0.0913,0.263,151.458,354533.0,4,6
3151,3151,Eternal Void,Willow,18.0,0.373,0.989,7.0,-3.861,1,0.166,9.96e-06,0.387,0.086,0.102,120.069,251427.0,4,8
10785,10785,Lacuna Coil,Save Me,42.0,0.388,0.947,10.0,-4.367,1,0.0642,0.000221,0.00995,0.358,0.193,142.013,276560.0,4,8
2033,2033,Saweetie,Best Friend (feat. Doja Cat),89.0,0.84,0.766,4.0,-4.12,1,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884.0,4,9
7599,7599,Hadag Nahash,◊û◊î ◊†◊¢◊©◊î?,31.0,0.493,0.527,8.0,-10.798,1,0.153,0.258,7.01e-05,0.577,0.188,80.024,665080.0,4,5
5227,5227,Little Simz,Woman,65.0,0.531,0.648,1.0,-7.638,1,0.209,0.712,0.000191,0.0973,0.799,86.739,269413.0,4,5
2081,2081,Harmonica Shah,Who's the Fool,16.0,0.527,0.657,6.0,-6.333,0,0.196,0.321,0.000152,0.591,0.556,124.075,337247.0,4,2
3090,3090,Linkin Park,BURN IT DOWN,74.0,0.585,0.972,9.0,-4.45,0,0.0534,0.0143,0.1775619253660327,0.0707,0.585,110.006,230253.0,4,10
15855,15855,Steely Dan,FM,53.0,0.787,0.607,11.0,-9.133,0,0.0274,0.119,0.00305,0.0929,0.681,109.38,290160.0,4,10
17875,17875,American Head Charge,Just So You Know,50.0,0.499,0.794,5.952446502315104,-6.383,1,0.0447,0.000687,0.00407,0.432,0.212,95.024,331600.0,3,8
15643,15643,Jamie Berry,This Is For Everyone - Original Mix,42.0,0.674,0.65,5.0,-6.124,1,0.0398,0.182,0.0276,0.27,0.818,115.999,229655.0,4,2
7050,7050,Nick Cave & The Bad Seeds,Deanna,41.0,0.415,0.94,5.952446502315104,-4.874,1,0.0889,0.0049,0.1775619253660327,0.144,0.439,134.392,225627.0,4,6
17129,17129,Westlife,Closer,1.0,0.22,0.708,2.0,-6.99,1,0.0331,0.0617,0.1775619253660327,0.0838,0.262,179.927,4.111333333,4,9
10374,10374,Throwing Muses,Not Too Soon,41.0,0.446,0.906,4.0,-13.128,1,0.0353,0.00231,0.889,0.151,0.899,154.177,190160.0,4,10
16689,16689,Kaidi & NK-OK,Sweet Shop,44.0,0.673,0.763,6.0,-9.027,0,0.08,0.00667,0.184,0.159,0.261,147.078,230427.0,4,1
7867,7867,Michael Bublé,Lost - Live from Madison Square Garden,35.0,0.442,0.342,11.0,-8.65,1,0.0356,0.672,0.1775619253660327,0.809,0.268,131.289,3.936666667,4,9
6105,6105,Charlie Marie,Soul Train,27.0,0.603,0.827,10.0,-5.222,1,0.0282,0.138,0.000323,0.123,0.664,107.009,236867.0,4,1
17715,17715,Living Colour,Love Rears Its Ugly Head,50.0,0.615,0.477,2.0,-8.816,1,0.092,0.0558,6.25e-05,0.231,0.731,156.008,259467.0,4,10
15147,15147,Henrik Freischlader,Openness,37.0,0.454,0.891,2.0,-5.101,1,0.0621,0.00229,0.0135,0.468,0.752,169.869,266466.0,4,10
9261,9261,Parquet Courts,Borrowed Time,35.0,0.407,0.738,5.952446502315104,-7.249,1,0.0309,0.0303,0.83,0.574,0.821,92.334,152049.0,4,1
1693,1693,Velvet Revolver,Sucker Train Blues,43.0,0.261,0.993,9.0,-5.622,1,0.377,0.000292,0.0029,0.637,0.0958,173.371,267773.0,4,10
17785,17785,Disturbed,Are You Ready,61.0,0.392,0.976,7.0,-2.189,1,0.107,0.000107,0.1775619253660327,0.271,0.521,199.888,261680.0,4,8
11001,11001,MY BABY,Seeing Red,39.0,0.903,0.365,5.0,-10.653,0,0.101,0.168,0.0465,0.0728,0.519,127.213,296533.0,4,2
15993,15993,"Dmitri Shostakovich, Sheku Kanneh-Mason, City Of Birmingham Symphony Orchestra, Mirga Gražinytė-Tyla","The Gadfly Suite, Op. 97a: 10. Nocturne - Live",44.51212431693989,0.124,0.0632,9.0,-25.258,0,0.0521,0.967,0.932,0.108,0.0361,82.475,5.056183333,4,7
4444,4444,Belle Mt.,Hollow (Acoustic),44.51212431693989,0.499,0.229,11.0,-9.642,1,0.0361,0.822,4.59e-06,0.0914,0.239,178.461,3.94363333,3,0
17443,17443,Cake,Short Skirt / Long Jacket,66.0,0.778,0.899,2.0,-6.552,1,0.0451,0.0028,0.0345,0.0263,0.881,119.995,204133.0,4,6
15829,15829,Julien Baker,Heatwave,52.0,0.594,0.531,7.0,-6.436,1,0.0257,0.482,0.00258,0.157,0.624,107.968,164067.0,4,6
10922,10922,The Wombats,Let's Dance to Joy Division,2.0,0.398,0.838,4.0,-6.679,1,0.102,0.00127,0.1775619253660327,0.576,0.747,116.913,191293.0,4,10
1715,1715,Death Cab for Cutie,Soul Meets Body,57.0,0.63,0.772,2.0,-8.366,0,0.0251,0.124,0.000432,0.116,0.717,128.133,230907.0,4,6
7430,7430,ALLBLACK,10 Toes,64.0,0.825,0.512,9.0,-7.679,1,0.139,0.0204,0.1775619253660327,0.312,0.537,101.986,228000.0,4,5
2360,2360,Nirvana,In Bloom,65.0,0.436,0.876,10.0,-4.902,0,0.0647,3.33e-05,0.000104,0.205,0.512,157.044,255080.0,4,6
13121,13121,36 Crazyfists,Renegades,39.0,0.506,0.964,5.952446502315104,-2.494,0,0.215,2.21e-05,0.305,0.213,0.324,90.086,208907.0,4,8
125,125,The Shins,Simple Song,62.0,0.546,0.878,7.0,-5.137,1,0.0525,0.0133,0.1775619253660327,0.135,0.35,119.945,255400.0,4,1
3423,3423,Central Cee,Gangbiz,62.0,0.74,0.679,11.0,-5.397,0,0.162,0.708,0.1775619253660327,0.111,0.783,141.893,150000.0,4,5
14024,14024,Quruli,I Love You,31.0,0.488,0.71,9.0,-5.846,1,0.0302,0.0169,0.000172,0.139,0.634,113.704,238400.0,4,10
15340,15340,Ray Wylie Hubbard,Rattlesnake Shakin‚Äô Woman,38.0,0.282,0.484,2.0,-6.875,1,0.0352,0.374,5.59e-05,0.125,0.312,177.367,271678.0,4,2
3784,3784,Le Tigre,Deceptacon,74.0,0.603,0.864,4.0,-3.341,0,0.0668,0.055,0.00493,0.0986,0.616,160.488,184627.0,4,1
5793,5793,"Atmanam, Apoorva Krishna",Essence,25.0,0.274,0.834,2.0,-5.982,0,0.0443,0.56,0.688,0.384,0.079,89.483,3.7,4,0
11839,11839,"Julian Arcas, Andrea González Caballero",Bolero in A Minor,41.0,0.323,0.0315,9.0,-30.707,0,0.0384,0.993,0.917,0.11,0.352,83.099,2.274666667,3,7
3958,3958,Matt Andersen,Been My Last,34.0,0.353,0.348,4.0,-9.934,1,0.0381,0.376,1.98e-05,0.0825,0.154,127.566,224867.0,3,2
4363,4363,Led Zeppelin,Since I've Been Loving You - Remaster,63.0,0.393,0.364,5.0,-10.945,0,0.0345,0.0021,0.0703,0.121,0.308,118.566,444148.0,3,2
10016,10016,Cedric Burnside,Get Your Groove On,24.0,0.736,0.721,9.0,-9.665,0,0.0419,0.0773,0.00616,0.201,0.774,115.943,143013.0,4,2
465,465,"Hemanth Bhagavath, Vignesh Prabhu, Swayam Prakash Prabhu",Jog Fusion,13.0,0.645,0.504,9.0,-13.495,1,0.145,0.974,0.786,0.23,0.511,124.904,4.725,4,0
13550,13550,Ryan Montbleau,Ships in the Night,43.0,0.599,0.125,10.0,-14.472,0,0.0557,0.93,1.57e-06,0.0811,0.405,120.392,221379.0,4,2
16734,16734,Plan B,Charmaine,34.0,0.779,0.601,10.0,-4.748,0,0.341,0.412,0.1775619253660327,0.155,0.793,95.269,226133.0,4,5
12157,12157,The Vines,Get Free,62.0,0.502,0.978,7.0,-3.278,1,0.0649,0.000163,1.27e-06,0.287,0.603,138.811,126573.0,4,6
8077,8077,Pras,Ghetto Supastar (That is What You Are) (feat. Ol' Dirty Bastard & M√Ωa),68.0,0.818,0.653,1.0,-8.396,1,0.204,0.0335,5.46e-06,0.22,0.533,99.931,261133.0,4,5
9663,9663,DON BROCO,Manchester Super Reds No.1 Fan,55.0,0.408,0.967,9.0,-3.133,1,0.361,0.0104,0.1775619253660327,0.0354,0.277,99.788,217619.0,4,10
9150,9150,Dean Lewis,Chemicals - Acoustic,50.0,0.446,0.239,6.0,-11.092,1,0.0435,0.942,4.16e-05,0.11,0.575,75.54,3.91293333,4,0
2892,2892,Ahuva Ozeri,Baseter,17.0,0.619,0.608,4.0,-7.719,0,0.0293,0.593,0.0164,0.152,0.718,110.014,305653.0,4,10
2697,2697,Vokonis,Blackened Wings,24.0,0.208,0.932,5.0,-6.872,0,0.0791,1.74e-06,0.828,0.365,0.336,146.02,244853.0,4,8
6176,6176,PJ Harvey,Good Fortune,52.0,0.552,0.669,7.0,-4.462,1,0.0329,0.00697,0.0467,0.0781,0.561,126.092,200200.0,4,6
3804,3804,Death From Above 1979,One + One,49.0,0.508,0.797,8.0,-8.07,1,0.123,0.000457,0.0539,0.095,0.516,149.969,226296.0,4,10
17438,17438,Left Boy,Corner Store,46.0,0.739,0.715,6.0,-7.767,1,0.038,0.109,2.93e-06,0.112,0.726,140.009,147577.0,4,9
3499,3499,Bumpin Uglies,Cali Sober (with Pepper),40.0,0.72,0.789,1.0,-4.9,1,0.056,0.0166,0.0121,0.0605,0.681,140.101,210874.0,4,10
14916,14916,Dr. Dre,Forgot About Dre,76.0,0.924,0.74,8.0,-1.299,1,0.0774,0.0827,0.1775619253660327,0.163,0.621,133.974,222293.0,4,5
11859,11859,Eden Ben Zaken,◊î◊í◊¢◊†◊ï ◊î◊ë◊†◊ï◊™,46.0,0.534,0.721,9.0,-8.23,1,0.522,0.4,2.38e-05,0.0688,0.762,74.834,147375.0,3,9
6994,6994,Lil Peep,driveway,64.0,0.392,0.499,11.0,-6.997,1,0.0425,0.0166,0.1775619253660327,0.234,0.232,135.551,159080.0,4,5
17968,17968,Meg Myers,Running Up That Hill,58.0,0.587,0.898,11.0,-3.91,0,0.0661,0.0653,2.26e-06,0.146,0.473,102.012,263717.0,4,10
15622,15622,The Monks,Complication,34.0,0.476,0.731,5.952446502315104,-7.658,1,0.148,0.484,0.000392,0.129,0.613,126.8,142613.0,4,6
12522,12522,Myd,Moving Men,54.0,0.815,0.661,10.0,-8.208,1,0.0996,0.106,0.266,0.284,0.699,124.991,167787.0,3,6
16168,16168,Psychotic Waltz,All the Bad Men,21.0,0.509,0.918,6.0,-4.683,0,0.0423,1.5e-05,0.000381,0.385,0.363,115.072,238987.0,4,8
2769,2769,Black Foxxes,S√¶la,21.0,0.528,0.715,8.0,-4.772,1,0.0334,0.000781,0.0315,0.0961,0.301,127.989,169784.0,4,10
1358,1358,Chelsea Cutler,Walking Away,69.0,0.551,0.381,2.0,-8.919,1,0.203,0.748,0.1775619253660327,0.135,0.271,97.216,2.93953333,4,9
1014,1014,Far Away the Hills Are Green,"Joshua Burnside, Laura Quirke",40.0,0.467,0.114,7.0,-13.973,1,0.0318,0.941,2.25e-05,0.292,0.24,134.647,4.012233333,4,0
12417,12417,MOSES,Cause You Got Me,46.0,0.494,0.805,1.0,-6.437,1,0.0293,0.000595,7.12e-05,0.0636,0.571,96.996,232526.0,4,1
8584,8584,Faye Webster,Cheers,56.0,0.613,0.376,6.0,-8.592,0,0.0377,0.0919,0.324,0.149,0.496,170.2,195627.0,4,1
4362,4362,Smash Into Pieces,Wake Up,55.0,0.648,0.931,1.0,-3.299,0,0.0562,0.014,1.24e-05,0.123,0.588,124.996,219363.0,4,10
12479,12479,"Nitin Mukesh, Alka Yagnik, Shabbir Kumar",So Gaya Yeh Jahan,45.0,0.53,0.51,4.0,-10.439,1,0.0307,0.93,0.189,0.107,0.491,141.621,6.067783333,4,3
10049,10049,Leonard Cohen,Suzanne,63.0,0.409,0.172,6.0,-16.44,0,0.0389,0.922,0.00112,0.111,0.352,132.151,3.82155,4,0
12795,12795,Chris Carter,Solidit,29.0,0.391,0.0552,5.0,-30.558,1,0.0778,0.843,0.952,0.102,0.513,113.407,230165.0,4,6
13732,13732,Amy Allen,Difficult,43.0,0.768,0.523,2.0,-5.088,1,0.0374,0.343,7.56e-05,0.1,0.538,115.934,200320.0,4,9
2570,2570,MoonSun,Falling,44.0,0.434,0.639,8.0,-11.659,1,0.0509,0.00658,0.00489,0.0592,0.159,130.245,297404.0,4,8
7828,7828,Mail the Horse,Magnolia,36.0,0.647,0.507,5.952446502315104,-9.186,1,0.0292,0.112,0.0117,0.103,0.711,94.633,280917.0,4,2
4058,4058,Destroy Boys,Fences,55.0,0.377,0.991,4.0,-1.205,0,0.0932,0.00081,4.84e-06,0.298,0.258,122.147,238040.0,4,6
16610,16610,Columbus,Pain Is a Mirror,34.0,0.51,0.833,3.0,-5.528,1,0.0449,0.000966,0.000104,0.127,0.44,152.952,200506.0,4,10
7152,7152,"Manas Jha, Yamini Santhanam, Mithun Radhakrishna",Zindagi,7.0,0.675,0.598,5.0,-9.007,0,0.0298,0.501,0.0261,0.0984,0.28,119.996,3.333333333,3,0
17750,17750,Seether,Careless Whisper,65.0,0.469,0.943,2.0,-4.196,1,0.102,6.07e-05,0.00547,0.0717,0.358,134.031,296973.0,4,10
2978,2978,Ultra Vivid Scene,Mercy Seat,33.0,0.439,0.891,11.0,-8.025,1,0.0371,0.015,0.919,0.0461,0.509,155.406,249853.0,4,6
9796,9796,Taylor Malkov,◊ê◊î◊ú◊ü,35.0,0.753,0.738,6.0,-5.598,0,0.0405,0.202,0.000532,0.0564,0.761,139.989,204444.0,4,9
14373,14373,Traveling Wilburys,Tweeter And The Monkey Man,54.0,0.803,0.861,9.0,-5.393,0,0.05,0.103,0.1775619253660327,0.0801,0.899,110.528,327853.0,4,10
8299,8299,cleopatrick,GOOD GRIEF,55.0,0.511,0.882,1.0,-5.553,1,0.059,0.00586,0.00483,0.642,0.622,112.115,180093.0,4,10
8409,8409,Squidgenini,All Made Up,50.0,0.62,0.58,9.0,-8.969,1,0.337,0.347,0.000181,0.077,0.255,119.896,250519.0,4,6
5984,5984,Angus & Julia Stone,Stay With Me - Live From Spotify Berlin,67.0,0.614,0.101,5.952446502315104,-22.159,1,0.0395,0.825,0.0217,0.707,0.155,75.902,174360.0,4,6
10652,10652,Mystikal,Danger (Been So Long) featuring Nivea,54.0,0.92,0.861,7.0,-5.435,1,0.218,0.211,2.59e-05,0.0288,0.718,97.969,211400.0,4,5
12606,12606,Motion City Soundtrack,True Romance,32.0,0.543,0.917,5.0,-4.302,0,0.0392,0.0373,0.1775619253660327,0.118,0.82,156.923,201640.0,4,10
13334,13334,Backstreet Boys,Yes I Will,38.0,0.725,0.617,10.0,-5.549,1,0.0305,0.0432,0.1775619253660327,0.118,0.637,116.046,3.844,4,9
13219,13219,Born Of Osiris,Angel Or Alien,55.0,0.447,0.979,4.0,-4.129,0,0.118,0.000893,0.00125,0.393,0.17,109.056,267649.0,4,10
7660,7660,my bloody valentine,in another way,45.0,0.416,0.821,1.0,-14.309,1,0.101,0.00395,0.947,0.455,0.168,118.303,330907.0,4,10
16084,16084,Colin & Caroline,Send Me on My Way (Acoustic),49.0,0.363,0.356,5.952446502315104,-10.857,1,0.0369,0.799,5.53e-06,0.0861,0.249,193.841,3.13021667,4,0
17552,17552,King Solomon Hill,Whoopee Blues,30.0,0.61,0.221,6.0,-13.947,0,0.0518,0.977,0.224,0.114,0.617,98.818,191133.0,4,2
1970,1970,Sylvester Cotton,When I'm Gone,4.0,0.569,0.249,11.0,-12.789,1,0.0421,0.96,0.305,0.0817,0.462,105.513,169348.0,4,2
15048,15048,The Rolling Stones,Out Of Control,53.0,0.742,0.56,9.0,-7.905,1,0.0424,0.325,0.0378,0.538,0.715,122.202,283840.0,4,10
6610,6610,Steve Winwood,Back In The High Life Again,61.0,0.603,0.503,2.0,-14.862,1,0.0379,0.29,0.00128,0.135,0.647,168.512,335840.0,4,10
4999,4999,Khruangbin,Midnight,65.0,0.663,0.552,5.0,-8.925,0,0.0308,0.0574,0.0131,0.0973,0.687,132.867,314684.0,4,6
1612,1612,Arijit Singh,Kalank (Title Track),44.51212431693989,0.57,0.55,10.0,-8.343,1,0.035,0.524,3.73e-05,0.0921,0.435,117.999,5.186433333,4,3
8541,8541,Jagwar Twin,Happy Face,64.0,0.396,0.77,9.0,-4.728,1,0.06,0.0184,0.1775619253660327,0.12,0.412,177.542,170733.0,4,10
16693,16693,Vance Joy,Missing Piece,78.0,0.628,0.877,5.952446502315104,-4.205,1,0.046,0.0155,5.97e-06,0.113,0.721,101.992,3.62346667,4,9
11367,11367,Grace Pettis,Landon,36.0,0.435,0.51,5.952446502315104,-6.074,1,0.0363,0.164,2.12e-05,0.183,0.409,85.635,201235.0,4,1
4010,4010,Bernard Allison,Same Ole Feeling,20.0,0.742,0.696,9.0,-7.198,0,0.0384,0.294,2.34e-06,0.0802,0.765,82.252,244624.0,4,2
11841,11841,Haiti Babii,This That Shit,49.0,0.88,0.554,1.0,-7.444,1,0.114,0.125,0.1775619253660327,0.121,0.372,91.585,178361.0,4,5
7796,7796,Janiva Magness,Whoop And Holler,12.0,0.636,0.918,9.0,-6.294,1,0.0559,0.531,9.85e-06,0.328,0.46,96.991,156773.0,4,2
11249,11249,elegant slims,Not Human,46.0,0.52,0.815,11.0,-4.758,0,0.0488,0.00172,1.92e-06,0.089,0.466,91.972,199387.0,4,1
12694,12694,Yves Tumor,Strawberry Privilege,48.0,0.751,0.528,5.0,-10.874,0,0.0495,0.5,0.799,0.125,0.342,117.969,232760.0,4,6
2458,2458,Eminem,Lose Yourself,76.0,0.686,0.735,2.0,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,322227.0,4,5
2562,2562,Jane's Addiction,Jane Says,66.0,0.402,0.597,2.0,-9.258,1,0.0327,0.0385,2.09e-06,0.109,0.496,81.806,287000.0,4,10
4711,4711,Surfer Blood,Parkland (Into the Silence),26.0,0.414,0.828,9.0,-6.395,1,0.0354,0.0411,0.00942,0.107,0.894,175.883,225987.0,4,1
16197,16197,Dominique Saison,time stands still,46.0,0.466,0.119,9.0,-19.114,1,0.0587,0.992,0.935,0.112,0.393,126.277,2.89605,3,7
5675,5675,Joyous Wolf,Mississippi Queen,45.0,0.475,0.824,4.0,-3.857,0,0.0446,3.43e-05,7.23e-05,0.0932,0.658,138.073,152973.0,4,10
6436,6436,George Harrison,All Things Must Pass - 2020 Mix,60.0,0.46,0.586,9.0,-6.32,1,0.0281,0.446,1.74e-05,0.0831,0.489,122.014,3.78266667,4,0
6339,6339,Lainey Wilson,Things A Man Oughta Know,73.0,0.659,0.683,3.0,-5.623,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931,203373.0,4,1
316,316,Ron Gallo,Kill the Medicine Man,32.0,0.41,0.823,9.0,-6.237,1,0.0655,0.0554,0.000215,0.154,0.284,90.471,153717.0,4,1
7882,7882,Exanimate,Grey State,19.0,0.474,0.892,7.0,-6.242,1,0.0979,0.000143,1.25e-06,0.167,0.145,119.877,240500.0,4,8
14118,14118,Eyal Golan,◊™◊ë◊ï◊ê◊ô ◊î◊ô◊ï◊ù,45.0,0.829,0.747,9.0,-6.186,1,0.0367,0.412,0.1775619253660327,0.069,0.581,124.014,216774.0,4,9
11256,11256,Biig Piig,Cuenta Lo,45.0,0.616,0.627,11.0,-9.806,1,0.167,0.197,0.17,0.189,0.237,159.864,185400.0,4,6
700,700,Monta√±a,Andes,23.0,0.461,0.551,8.0,-8.121,0,0.0307,0.194,0.763,0.0916,0.212,158.088,209971.0,3,10
17470,17470,Mogwai,Ritchie Sacramento,50.0,0.395,0.727,5.952446502315104,-7.495,1,0.0319,0.000396,0.819,0.173,0.112,137.128,252267.0,4,10
11387,11387,Joe Louis Walker,Shake For Me,10.0,0.757,0.645,7.0,-10.069,0,0.0803,0.498,0.0161,0.469,0.893,121.091,410360.0,4,2
2005,2005,Little Walter,Last Night - Single Version,6.0,0.468,0.419,7.0,-10.746,1,0.139,0.977,0.00159,0.143,0.472,207.452,163213.0,3,2
10097,10097,Barns Courtney,Little Boy,47.0,0.654,0.621,11.0,-8.555,1,0.0328,0.384,4.06e-06,0.119,0.41,113.955,233448.0,4,10
1341,1341,Audioslave,Cochise,67.0,0.452,0.873,9.0,-4.867,1,0.0613,0.000519,0.1775619253660327,0.0592,0.433,80.473,222027.0,4,10
5321,5321,Diabel Cissokho,Mansana Blues,8.0,0.496,0.646,4.0,-8.306,0,0.132,0.331,0.00191,0.0579,0.447,175.049,408760.0,3,2
16212,16212,Ida Mae,Click Click Domino (feat. Marcus King),47.0,0.465,0.751,2.0,-5.801,1,0.126,0.279,0.00764,0.208,0.618,149.501,203100.0,4,1
6933,6933,Sarcastic Sounds,change ur mind,45.0,0.627,0.575,4.0,-7.38,1,0.232,0.78,0.1775619253660327,0.336,0.494,78.546,183451.0,4,9
114,114,The Offspring,Coming for You,59.0,0.508,0.912,5.952446502315104,-1.798,1,0.0827,9.75e-05,1.25e-06,0.0669,0.533,139.381,228587.0,4,10
13687,13687,Enemy Inside,Release Me,44.51212431693989,0.37,0.985,5.952446502315104,-3.907,1,0.126,8.58e-05,3.73e-06,0.267,0.261,169.978,211771.0,4,8
12914,12914,POORSTACY,Nothing Left,53.0,0.527,0.973,11.0,-3.203,0,0.19,0.000756,8.93e-05,0.361,0.131,134.942,122222.0,4,6
6721,6721,Counting Crows,Bobby and the Rat-Kings,44.51212431693989,0.47,0.881,5.0,-4.529,1,0.133,0.319,0.1775619253660327,0.0856,0.422,141.837,324867.0,4,10
3353,3353,The Goo Goo Dolls,Come to Me,50.0,0.589,0.669,5.952446502315104,-4.835,1,0.0253,0.0505,0.1775619253660327,0.131,0.421,92.06,225333.0,4,10
15583,15583,Cream,White Room,12.0,0.55,0.576,5.952446502315104,-13.475,1,0.0306,0.178,0.00935,0.0555,0.486,109.837,5.05333333,4,10
15128,15128,The Verve,Slide Away - 2016 Remastered,41.0,0.306,0.635,2.0,-7.566,1,0.032,0.017,0.323,0.0769,0.221,150.1,243453.0,4,6
9763,9763,Lata Mangeshkar,Tu Mere Saath Rahega Munne,4.0,0.323,0.297,3.0,-12.731,1,0.0282,0.607,0.1775619253660327,0.119,0.281,78.838,6.531783333,3,3
